timestamp_sec,timestamp_nanosec,ticks_left,ticks_right
1701438712,777723808,16884,19965
1701438712,825750069,16862,19987
1701438712,873652915,16837,20012
1701438712,937582747,16806,20043
1701438712,985508756,16790,20059
1701438713,33484329,16778,20072
1701438713,65480223,16773,20076
1701438713,129516085,16770,20080
1701438713,161705574,16770,20080
1701438713,241584861,16770,20080
1701438713,305364433,16770,20080
1701438713,338190862,16770,20080
1701438713,386205977,16770,20080
1701438713,434169275,16770,20080
1701438713,481392169,16770,20080
1701438713,530238986,16770,20080
1701438713,578783614,16770,20080
1701438713,626030314,16770,20080
1701438713,690057777,16770,20080
1701438713,739053218,16770,20080
1701438713,785926331,16770,20080
1701438713,832855449,16770,20080
1701438713,881307344,16770,20080
1701438713,929980578,16770,20080
1701438713,977308555,16770,20080
1701438714,24726648,16770,20080
1701438714,90095623,16770,20080
1701438714,138045707,16770,20080
1701438714,184721439,16770,20080
1701438714,232514270,16770,20080
1701438714,280807506,16770,20080
1701438714,328761845,16770,20080
1701438714,378022302,16770,20080
1701438714,408654932,16770,20080
1701438714,504417289,16770,20080
1701438714,538031982,16770,20080
1701438714,568603633,16770,20080
1701438714,618190071,16770,20080
1701438714,680259017,16770,20080
1701438714,728420013,16770,20080
1701438714,776684407,16770,20080
1701438714,841132890,16770,20080
1701438714,906141109,16770,20080
1701438714,936308459,16770,20080
1701438714,984755801,16770,20080
1701438715,32908233,16770,20080
1701438715,81025567,16770,20080
1701438715,129097452,16770,20080
1701438715,175821605,16770,20080
1701438715,225229861,16770,20080
1701438715,288895505,16770,20080
1701438715,335717025,16770,20080
1701438715,383830768,16770,20080
1701438715,431851703,16770,20080
1701438715,479739816,16770,20080
1701438715,543567500,16770,20080
1701438715,623465794,16770,20080
1701438715,655389617,16770,20080
1701438715,687664616,16770,20080
1701438715,735376053,16770,20080
1701438715,783415940,16770,20080
1701438715,832633558,16770,20080
1701438715,879616453,16770,20080
1701438715,927434957,16770,20080
1701438715,976173054,16770,20080
1701438716,24134874,16770,20080
1701438716,87279602,16770,20080
1701438716,119391376,16770,20080
1701438716,184042826,16770,20080
1701438716,231456264,16770,20080
1701438716,295951045,16770,20080
1701438716,327550630,16770,20080
1701438716,374848677,16770,20080
1701438716,422843699,16770,20080
1701438716,488047397,16770,20080
1701438716,534761191,16770,20080
1701438716,567923971,16770,20080
1701438716,630707003,16770,20080
1701438716,680305906,16770,20080
1701438716,727797824,16770,20080
1701438716,774754241,16770,20080
1701438716,854740038,16770,20080
1701438716,902436562,16770,20080
1701438716,934598154,16770,20080
1701438716,982390791,16770,20080
1701438717,46560204,16770,20080
1701438717,79788490,16770,20080
1701438717,126369076,16770,20080
1701438717,160117554,16770,20080
1701438717,240235236,16770,20080
1701438717,286406866,16770,20080
1701438717,335182921,16770,20080
1701438717,383118527,16770,20080
1701438717,431109938,16770,20080
1701438717,478776580,16770,20080
1701438717,527121520,16770,20080
1701438717,638412401,16770,20080
1701438717,671044192,16770,20080
1701438717,701801032,16770,20080
1701438717,733826296,16770,20080
1701438717,767325830,16770,20080
1701438717,829765404,16770,20080
1701438717,878955573,16770,20080
1701438717,928225583,16770,20080
1701438717,973623777,16770,20080
1701438718,21595428,16770,20080
1701438718,86635468,16770,20080
1701438718,133529018,16770,20080
1701438718,181466029,16770,20080
1701438718,213427595,16770,20080
1701438718,278872622,16770,20080
1701438718,341328147,16770,20080
1701438718,357810596,16770,20080
1701438718,437588457,16770,20080
1701438718,485544075,16770,20080
1701438718,534199556,16770,20080
1701438718,565478039,16770,20080
1701438718,630142819,16770,20080
1701438718,677447701,16770,20080
1701438718,726250803,16770,20080
1701438718,774086000,16770,20080
1701438718,837321590,16770,20080
1701438718,886050146,16770,20080
1701438718,918132172,16770,20080
1701438718,980862579,16770,20080
1701438719,28870434,16770,20080
1701438719,77967487,16770,20080
1701438719,125917661,16770,20080
1701438719,175071110,16770,20080
1701438719,220774341,16770,20080
1701438719,268704695,16770,20080
1701438719,333616425,16770,20080
1701438719,364640987,16770,20080
1701438719,428765915,16770,20080
1701438719,476511842,16770,20080
1701438719,524551031,16770,20080
1701438719,573886470,16770,20080
1701438719,620381092,16770,20080
1701438719,684667515,16770,20080
1701438719,716443326,16770,20080
1701438719,764584231,16770,20080
1701438719,829225197,16770,20080
1701438719,877238017,16770,20080
1701438719,924259693,16770,20080
1701438719,973962868,16770,20080
1701438720,21706572,16770,20080
1701438720,84519532,16770,20080
1701438720,132607520,16770,20080
1701438720,182222571,16770,20080
1701438720,228957952,16770,20080
1701438720,262143073,16770,20080
1701438720,324877124,16770,20080
1701438720,387835564,16770,20080
1701438720,420596634,16770,20080
1701438720,467773027,16770,20080
1701438720,547681451,16770,20080
1701438720,611655288,16770,20080
1701438720,627641115,16770,20080
1701438720,660886815,16770,20080
1701438720,739796783,16770,20080
1701438720,771518351,16770,20080
1701438720,819435859,16770,20080
1701438720,883758696,16770,20080
1701438720,931420232,16770,20080
1701438720,979520753,16770,20080
1701438721,27345023,16770,20080
1701438721,75342415,16770,20080
1701438721,139331397,16770,20080
1701438721,172204330,16770,20080
1701438721,219258371,16770,20080
1701438721,283333282,16770,20080
1701438721,332203005,16770,20080
1701438721,380110077,16770,20080
1701438721,412248460,16770,20080
1701438721,476051970,16770,20080
1701438721,524058111,16770,20080
1701438721,572103335,16770,20080
1701438721,619964387,16770,20080
1701438721,684059397,16770,20080
1701438721,731805155,16770,20080
1701438721,763882918,16770,20080
1701438721,828026582,16770,20080
1701438721,874870222,16770,20080
1701438721,922714163,16770,20080
1701438721,970606978,16770,20080
1701438722,18677330,16770,20080
1701438722,66610829,16770,20080
1701438722,130507965,16770,20080
1701438722,197101085,16770,20080
1701438722,226656400,16770,20080
1701438722,276905045,16770,20080
1701438722,322470787,16770,20080
1701438722,370345680,16770,20080
1701438722,435529338,16770,20080
1701438722,482525538,16770,20080
1701438722,531154521,16770,20080
1701438722,562396850,16770,20080
1701438722,627142133,16770,20080
1701438722,676996744,16770,20080
1701438722,722286199,16770,20080
1701438722,771203849,16770,20080
1701438722,835704134,16770,20080
1701438722,882259143,16770,20080
1701438722,930837932,16770,20080
1701438722,995294477,16770,20080
1701438723,57816225,16770,20080
1701438723,89765606,16770,20080
1701438723,123629057,16770,20080
1701438723,169766418,16770,20080
1701438723,217731908,16770,20080
1701438723,284122895,16770,20080
1701438723,364062255,16770,20080
1701438723,394411821,16770,20080
1701438723,443862860,16770,20080
1701438723,474391915,16770,20080
1701438723,522657747,16770,20080
1701438723,585507515,16770,20080
1701438723,634621324,16770,20080
1701438723,665348436,16770,20080
1701438723,746235475,16770,20080
1701438723,778298622,16770,20080
1701438723,873440597,16770,20080
1701438723,906194710,16770,20080
1701438723,937263748,16770,20080
1701438723,985288452,16770,20080
1701438724,33387309,16770,20080
1701438724,81402589,16770,20080
1701438724,130101651,16770,20080
1701438724,177984138,16770,20080
1701438724,225997418,16770,20080
1701438724,274159298,16770,20080
